,movieId,title,genres,genres_split,count,avg_rating,frac_cnt,popular
2250,2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,"['Adventure', 'Animation', 'Children', 'Comedy', 'Crime', 'Fantasy', 'Mystery']",97.0,3.5721649484536084,0.2948328267477204,1.0531914893617023
2251,2988,Melvin and Howard (1980),Drama,['Drama'],3.0,4.0,0.00911854103343465,0.0364741641337386
2252,2989,For Your Eyes Only (1981),Action|Adventure|Thriller,"['Action', 'Adventure', 'Thriller']",21.0,3.5476190476190474,0.06382978723404255,0.22644376899696045
2253,2990,Licence to Kill (1989),Action|Adventure|Thriller,"['Action', 'Adventure', 'Thriller']",20.0,3.325,0.060790273556231005,0.2021276595744681
2254,2991,Live and Let Die (1973),Action|Adventure|Thriller,"['Action', 'Adventure', 'Thriller']",23.0,3.6956521739130435,0.06990881458966565,0.25835866261398177
2255,2992,Rawhead Rex (1986),Horror|Thriller,"['Horror', 'Thriller']",1.0,3.5,0.00303951367781155,0.010638297872340425
2256,2993,Thunderball (1965),Action|Adventure|Thriller,"['Action', 'Adventure', 'Thriller']",24.0,3.4791666666666665,0.0729483282674772,0.25379939209726443
2257,2995,House on Haunted Hill (1999),Horror|Thriller,"['Horror', 'Thriller']",14.0,2.4285714285714284,0.0425531914893617,0.10334346504559269
2258,2996,Music of the Heart (1999),Drama,['Drama'],4.0,3.125,0.0121580547112462,0.037993920972644375
2259,2997,Being John Malkovich (1999),Comedy|Drama|Fantasy,"['Comedy', 'Drama', 'Fantasy']",99.0,3.9545454545454546,0.3009118541033435,1.189969604863222
2260,3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,"['Action', 'Adventure', 'Animation', 'Drama', 'Fantasy']",48.0,3.9583333333333335,0.1458966565349544,0.5775075987841946
2261,3002,My Best Fiend (Mein liebster Feind) (1999),Documentary,['Documentary'],1.0,4.0,0.00303951367781155,0.0121580547112462
2262,3003,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War,"['Comedy', 'Drama', 'Romance', 'War']",2.0,4.5,0.0060790273556231,0.02735562310030395
2263,3004,"Bachelor, The (1999)",Comedy|Romance,"['Comedy', 'Romance']",11.0,2.5454545454545454,0.03343465045592705,0.0851063829787234
2264,3005,"Bone Collector, The (1999)",Thriller,['Thriller'],25.0,2.84,0.07598784194528875,0.21580547112462004
2265,3006,"Insider, The (1999)",Drama|Thriller,"['Drama', 'Thriller']",31.0,3.7419354838709675,0.09422492401215805,0.3525835866261398
2266,3007,American Movie (1999),Documentary,['Documentary'],6.0,3.75,0.0182370820668693,0.06838905775075987
2267,3008,Last Night (1998),Drama|Sci-Fi,"['Drama', 'Sci-Fi']",1.0,4.0,0.00303951367781155,0.0121580547112462
2268,3010,Rosetta (1999),Drama,['Drama'],1.0,4.0,0.00303951367781155,0.0121580547112462
2269,3011,"They Shoot Horses, Don't They? (1969)",Drama,['Drama'],4.0,3.25,0.0121580547112462,0.03951367781155015
2270,3013,Bride of Re-Animator (1990),Comedy|Horror,"['Comedy', 'Horror']",1.0,4.0,0.00303951367781155,0.0121580547112462
2271,3014,Bustin' Loose (1981),Comedy,['Comedy'],1.0,2.0,0.00303951367781155,0.0060790273556231
2272,3015,Coma (1978),Thriller,['Thriller'],3.0,3.6666666666666665,0.00911854103343465,0.03343465045592705
2273,3016,Creepshow (1982),Horror,['Horror'],14.0,3.0714285714285716,0.0425531914893617,0.13069908814589667
2274,3017,Creepshow 2 (1987),Horror,['Horror'],4.0,3.0,0.0121580547112462,0.0364741641337386
2275,3018,Re-Animator (1985),Comedy|Horror|Sci-Fi,"['Comedy', 'Horror', 'Sci-Fi']",10.0,3.45,0.030395136778115502,0.1048632218844985
2276,3019,Drugstore Cowboy (1989),Crime|Drama,"['Crime', 'Drama']",10.0,4.15,0.030395136778115502,0.12613981762917933
2277,3020,Falling Down (1993),Action|Drama,"['Action', 'Drama']",17.0,3.5294117647058822,0.05167173252279635,0.182370820668693
2278,3021,"Funhouse, The (1981)",Horror,['Horror'],1.0,2.0,0.00303951367781155,0.0060790273556231
2279,3022,"General, The (1926)",Comedy|War,"['Comedy', 'War']",9.0,4.0,0.02735562310030395,0.1094224924012158
2280,3024,Piranha (1978),Horror|Sci-Fi,"['Horror', 'Sci-Fi']",7.0,2.642857142857143,0.02127659574468085,0.05623100303951367
2281,3028,"Taming of the Shrew, The (1967)",Comedy,['Comedy'],2.0,2.5,0.0060790273556231,0.015197568389057751
2282,3029,Nighthawks (1981),Action|Drama,"['Action', 'Drama']",6.0,3.25,0.0182370820668693,0.05927051671732522
2283,3030,Yojimbo (1961),Action|Adventure,"['Action', 'Adventure']",13.0,4.230769230769231,0.03951367781155015,0.16717325227963525
2284,3031,Repossessed (1990),Comedy,['Comedy'],4.0,2.375,0.0121580547112462,0.028875379939209727
2285,3032,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",6.0,3.6666666666666665,0.0182370820668693,0.0668693009118541
2286,3033,Spaceballs (1987),Comedy|Sci-Fi,"['Comedy', 'Sci-Fi']",59.0,3.483050847457627,0.17933130699088146,0.6246200607902735
2287,3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical,"['Adventure', 'Animation', 'Children', 'Comedy', 'Musical']",36.0,3.513888888888889,0.1094224924012158,0.3844984802431611
2288,3035,Mister Roberts (1955),Comedy|Drama|War,"['Comedy', 'Drama', 'War']",11.0,3.8181818181818183,0.03343465045592705,0.1276595744680851
2289,3036,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama,"['Adventure', 'Drama']",7.0,3.7857142857142856,0.02127659574468085,0.08054711246200608
2290,3037,Little Big Man (1970),Western,['Western'],24.0,4.145833333333333,0.0729483282674772,0.3024316109422492
2291,3038,"Face in the Crowd, A (1957)",Drama,['Drama'],5.0,4.2,0.015197568389057751,0.06382978723404256
2292,3039,Trading Places (1983),Comedy,['Comedy'],39.0,3.730769230769231,0.11854103343465046,0.44224924012158057
2293,3040,Meatballs (1979),Comedy,['Comedy'],9.0,3.2222222222222223,0.02735562310030395,0.08814589665653495
2294,3041,Meatballs Part II (1984),Comedy,['Comedy'],6.0,2.0833333333333335,0.0182370820668693,0.037993920972644375
2295,3042,Meatballs III (1987),Comedy,['Comedy'],2.0,2.5,0.0060790273556231,0.015197568389057751
2296,3043,Meatballs 4 (1992),Comedy,['Comedy'],1.0,1.0,0.00303951367781155,0.00303951367781155
2297,3044,Dead Again (1991),Mystery|Romance|Thriller,"['Mystery', 'Romance', 'Thriller']",13.0,3.769230769230769,0.03951367781155015,0.14893617021276595
2298,3045,Peter's Friends (1992),Comedy|Drama,"['Comedy', 'Drama']",5.0,3.6,0.015197568389057751,0.0547112462006079
2299,3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,"['Comedy', 'Romance']",2.0,4.5,0.0060790273556231,0.02735562310030395
2300,3048,Under the Rainbow (1981),Comedy,['Comedy'],3.0,2.0,0.00911854103343465,0.0182370820668693
2301,3051,Anywhere But Here (1999),Comedy|Drama,"['Comedy', 'Drama']",3.0,2.5,0.00911854103343465,0.022796352583586626
2302,3052,Dogma (1999),Adventure|Comedy|Fantasy,"['Adventure', 'Comedy', 'Fantasy']",79.0,3.6455696202531644,0.24012158054711247,0.8753799392097265
2303,3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,"['Drama', 'War']",11.0,3.909090909090909,0.03343465045592705,0.13069908814589665
2304,3054,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi,"['Adventure', 'Animation', 'Children', 'Fantasy', 'Sci-Fi']",8.0,2.3125,0.0243161094224924,0.05623100303951368
2305,3055,Felicia's Journey (1999),Thriller,['Thriller'],3.0,3.3333333333333335,0.00911854103343465,0.030395136778115502
2306,3056,Oxygen (1999),Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']",1.0,4.0,0.00303951367781155,0.0121580547112462
2307,3057,Where's Marlowe? (1998),Comedy,['Comedy'],1.0,4.0,0.00303951367781155,0.0121580547112462
2308,3060,"Commitments, The (1991)",Comedy|Drama|Musical,"['Comedy', 'Drama', 'Musical']",15.0,3.8666666666666667,0.04559270516717325,0.1762917933130699
2309,3061,Holiday Inn (1942),Comedy|Musical,"['Comedy', 'Musical']",8.0,3.625,0.0243161094224924,0.08814589665653495
2310,3062,"Longest Day, The (1962)",Action|Drama|War,"['Action', 'Drama', 'War']",11.0,4.0,0.03343465045592705,0.1337386018237082
2311,3063,Poison Ivy (1992),Drama|Thriller,"['Drama', 'Thriller']",6.0,2.1666666666666665,0.0182370820668693,0.03951367781155015
2312,3064,Poison Ivy: New Seduction (1997),Drama|Thriller,"['Drama', 'Thriller']",3.0,2.3333333333333335,0.00911854103343465,0.02127659574468085
2313,3066,Tora! Tora! Tora! (1970),Action|Drama|War,"['Action', 'Drama', 'War']",7.0,3.9285714285714284,0.02127659574468085,0.08358662613981763
2314,3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama,"['Comedy', 'Drama']",10.0,3.55,0.030395136778115502,0.10790273556231003
2315,3068,"Verdict, The (1982)",Drama|Mystery,"['Drama', 'Mystery']",7.0,4.357142857142857,0.02127659574468085,0.09270516717325226
2316,3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,"['Adventure', 'Comedy', 'Sci-Fi']",21.0,3.5476190476190474,0.06382978723404255,0.22644376899696045
2317,3071,Stand and Deliver (1988),Comedy|Drama,"['Comedy', 'Drama']",9.0,3.5,0.02735562310030395,0.09574468085106383
2318,3072,Moonstruck (1987),Comedy|Romance,"['Comedy', 'Romance']",27.0,3.5555555555555554,0.08206686930091185,0.2917933130699088
2319,3073,"Sandpiper, The (1965)",Drama|Romance,"['Drama', 'Romance']",1.0,5.0,0.00303951367781155,0.015197568389057751
2320,3074,Jeremiah Johnson (1972),Western,['Western'],4.0,4.25,0.0121580547112462,0.05167173252279635
2321,3075,Repulsion (1965),Drama|Horror,"['Drama', 'Horror']",3.0,4.166666666666667,0.00911854103343465,0.037993920972644375
2322,3076,Irma la Douce (1963),Comedy,['Comedy'],4.0,3.625,0.0121580547112462,0.044072948328267476
2323,3077,42 Up (1998),Documentary,['Documentary'],2.0,4.0,0.0060790273556231,0.0243161094224924
2324,3078,Liberty Heights (1999),Drama,['Drama'],2.0,4.0,0.0060790273556231,0.0243161094224924
2325,3079,Mansfield Park (1999),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",6.0,3.0833333333333335,0.0182370820668693,0.05623100303951368
2326,3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,"['Fantasy', 'Horror', 'Mystery', 'Romance']",62.0,3.475806451612903,0.1884498480243161,0.655015197568389
2327,3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller,"['Action', 'Adventure', 'Thriller']",39.0,3.3333333333333335,0.11854103343465046,0.3951367781155015
2328,3083,All About My Mother (Todo sobre mi madre) (1999),Drama,['Drama'],19.0,4.157894736842105,0.057750759878419454,0.24012158054711247
2329,3086,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,"['Children', 'Comedy', 'Fantasy', 'Musical']",1.0,5.0,0.00303951367781155,0.015197568389057751
2330,3087,Scrooged (1988),Comedy|Fantasy|Romance,"['Comedy', 'Fantasy', 'Romance']",24.0,3.1666666666666665,0.0729483282674772,0.2310030395136778
2331,3088,Harvey (1950),Comedy|Fantasy,"['Comedy', 'Fantasy']",12.0,3.8333333333333335,0.0364741641337386,0.1398176291793313
2332,3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama,['Drama'],16.0,4.125,0.0486322188449848,0.2006079027355623
2333,3090,Matewan (1987),Drama,['Drama'],6.0,4.166666666666667,0.0182370820668693,0.07598784194528875
2334,3091,Kagemusha (1980),Drama|War,"['Drama', 'War']",4.0,4.125,0.0121580547112462,0.05015197568389058
2335,3093,McCabe & Mrs. Miller (1971),Drama|Western,"['Drama', 'Western']",4.0,3.75,0.0121580547112462,0.04559270516717325
2336,3094,Maurice (1987),Drama|Romance,"['Drama', 'Romance']",2.0,4.0,0.0060790273556231,0.0243161094224924
2337,3095,"Grapes of Wrath, The (1940)",Drama,['Drama'],9.0,4.111111111111111,0.02735562310030395,0.11246200607902734
2338,3096,My Man Godfrey (1957),Comedy,['Comedy'],1.0,5.0,0.00303951367781155,0.015197568389057751
2339,3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",3.0,3.6666666666666665,0.00911854103343465,0.03343465045592705
2340,3098,"Natural, The (1984)",Drama,['Drama'],24.0,3.6458333333333335,0.0729483282674772,0.26595744680851063
2341,3099,Shampoo (1975),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",7.0,3.0714285714285716,0.02127659574468085,0.06534954407294834
2342,3100,"River Runs Through It, A (1992)",Drama,['Drama'],22.0,3.9318181818181817,0.0668693009118541,0.26291793313069906
2343,3101,Fatal Attraction (1987),Drama|Thriller,"['Drama', 'Thriller']",36.0,3.0972222222222223,0.1094224924012158,0.33890577507598785
2344,3102,Jagged Edge (1985),Crime|Romance|Thriller,"['Crime', 'Romance', 'Thriller']",7.0,3.5714285714285716,0.02127659574468085,0.07598784194528875
2345,3103,Stanley & Iris (1990),Drama|Romance,"['Drama', 'Romance']",2.0,2.75,0.0060790273556231,0.016717325227963525
2346,3104,Midnight Run (1988),Action|Comedy|Crime|Thriller,"['Action', 'Comedy', 'Crime', 'Thriller']",22.0,3.6363636363636362,0.0668693009118541,0.243161094224924
2347,3105,Awakenings (1990),Drama|Mystery,"['Drama', 'Mystery']",22.0,3.6818181818181817,0.0668693009118541,0.24620060790273554
2348,3106,Come See the Paradise (1990),Drama|Romance,"['Drama', 'Romance']",1.0,1.0,0.00303951367781155,0.00303951367781155
2349,3107,Backdraft (1991),Action|Drama,"['Action', 'Drama']",23.0,3.3043478260869565,0.06990881458966565,0.2310030395136778
2350,3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,"['Comedy', 'Drama', 'Fantasy', 'Romance']",36.0,3.8055555555555554,0.1094224924012158,0.41641337386018235
2351,3109,"River, The (1984)",Drama,['Drama'],4.0,3.5,0.0121580547112462,0.0425531914893617
2352,3111,Places in the Heart (1984),Drama,['Drama'],4.0,4.25,0.0121580547112462,0.05167173252279635
2353,3112,'night Mother (1986),Drama,['Drama'],1.0,3.0,0.00303951367781155,0.00911854103343465
2354,3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller,"['Action', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",15.0,2.7,0.04559270516717325,0.12310030395136778
2355,3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",97.0,3.8608247422680413,0.2948328267477204,1.1382978723404256
2356,3115,Flawless (1999),Drama,['Drama'],5.0,4.0,0.015197568389057751,0.060790273556231005
2357,3117,Ride with the Devil (1999),Drama|Romance|War,"['Drama', 'Romance', 'War']",4.0,3.875,0.0121580547112462,0.04711246200607903
2358,3120,"Distinguished Gentleman, The (1992)",Comedy,['Comedy'],2.0,3.5,0.0060790273556231,0.02127659574468085
2359,3125,"End of the Affair, The (1999)",Drama,['Drama'],1.0,4.0,0.00303951367781155,0.0121580547112462
2360,3127,Holy Smoke (1999),Comedy|Drama,"['Comedy', 'Drama']",3.0,2.8333333333333335,0.00911854103343465,0.025835866261398176
2361,3129,Sweet and Lowdown (1999),Comedy|Drama,"['Comedy', 'Drama']",3.0,3.6666666666666665,0.00911854103343465,0.03343465045592705
2362,3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama,"['Comedy', 'Crime', 'Drama']",5.0,2.4,0.015197568389057751,0.0364741641337386
2363,3132,Daddy Long Legs (1919),Comedy|Drama,"['Comedy', 'Drama']",1.0,2.0,0.00303951367781155,0.0060790273556231
2364,3134,Grand Illusion (La grande illusion) (1937),Drama|War,"['Drama', 'War']",7.0,3.7142857142857144,0.02127659574468085,0.0790273556231003
2365,3135,"Great Santini, The (1979)",Drama,['Drama'],3.0,3.6666666666666665,0.00911854103343465,0.03343465045592705
2366,3138,Stealing Home (1988),Drama,['Drama'],2.0,3.0,0.0060790273556231,0.0182370820668693
2367,3141,"Two Jakes, The (1990)",Drama,['Drama'],2.0,1.25,0.0060790273556231,0.007598784194528876
2368,3142,U2: Rattle and Hum (1988),Documentary|Musical,"['Documentary', 'Musical']",4.0,3.25,0.0121580547112462,0.03951367781155015
2369,3143,Hell in the Pacific (1968),Drama|War,"['Drama', 'War']",1.0,3.0,0.00303951367781155,0.00911854103343465
2370,3145,Cradle Will Rock (1999),Drama,['Drama'],3.0,3.1666666666666665,0.00911854103343465,0.028875379939209724
2371,3146,Deuce Bigalow: Male Gigolo (1999),Comedy,['Comedy'],17.0,2.323529411764706,0.05167173252279635,0.12006079027355625
2372,3147,"Green Mile, The (1999)",Crime|Drama,"['Crime', 'Drama']",111.0,4.148648648648648,0.3373860182370821,1.3996960486322187
2373,3148,"Cider House Rules, The (1999)",Drama,['Drama'],26.0,3.75,0.0790273556231003,0.29635258358662614
2374,3150,"War Zone, The (1999)",Drama|Thriller,"['Drama', 'Thriller']",2.0,3.25,0.0060790273556231,0.019756838905775075
2375,3152,"Last Picture Show, The (1971)",Drama,['Drama'],8.0,4.5,0.0243161094224924,0.1094224924012158
2376,3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,"['Action', 'Adventure', 'Fantasy']",5.0,4.4,0.015197568389057751,0.06686930091185411
2377,3155,Anna and the King (1999),Drama|Romance,"['Drama', 'Romance']",9.0,3.6666666666666665,0.02735562310030395,0.10030395136778116
2378,3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi,"['Drama', 'Romance', 'Sci-Fi']",15.0,2.8,0.04559270516717325,0.1276595744680851
2379,3157,Stuart Little (1999),Children|Comedy|Fantasy,"['Children', 'Comedy', 'Fantasy']",19.0,2.8421052631578947,0.057750759878419454,0.1641337386018237
2380,3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,['Drama'],3.0,3.6666666666666665,0.00911854103343465,0.03343465045592705
2381,3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX,"['Animation', 'Children', 'Musical', 'IMAX']",15.0,3.8333333333333335,0.04559270516717325,0.17477203647416414
2382,3160,Magnolia (1999),Drama,['Drama'],52.0,3.7115384615384617,0.1580547112462006,0.5866261398176292
2383,3161,Onegin (1999),Drama|Romance,"['Drama', 'Romance']",2.0,3.0,0.0060790273556231,0.0182370820668693
2384,3162,Simpatico (1999),Comedy|Drama,"['Comedy', 'Drama']",1.0,3.0,0.00303951367781155,0.00911854103343465
2385,3163,Topsy-Turvy (1999),Comedy|Drama|Musical,"['Comedy', 'Drama', 'Musical']",4.0,3.875,0.0121580547112462,0.04711246200607903
2386,3165,Boiling Point (1993),Action|Drama,"['Action', 'Drama']",2.0,3.0,0.0060790273556231,0.0182370820668693
2387,3167,Carnal Knowledge (1971),Comedy|Drama,"['Comedy', 'Drama']",4.0,3.5,0.0121580547112462,0.0425531914893617
2388,3168,Easy Rider (1969),Adventure|Drama,"['Adventure', 'Drama']",29.0,3.603448275862069,0.08814589665653495,0.31762917933130697
2389,3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']",5.0,3.3,0.015197568389057751,0.05015197568389058
2390,3171,Room at the Top (1959),Drama,['Drama'],1.0,4.0,0.00303951367781155,0.0121580547112462
2391,3173,Any Given Sunday (1999),Drama,['Drama'],18.0,3.0,0.0547112462006079,0.1641337386018237
2392,3174,Man on the Moon (1999),Comedy|Drama,"['Comedy', 'Drama']",39.0,3.4871794871794872,0.11854103343465046,0.4133738601823708
2393,3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,"['Adventure', 'Comedy', 'Sci-Fi']",75.0,3.58,0.22796352583586627,0.8161094224924013
2394,3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,"['Drama', 'Mystery', 'Thriller']",49.0,3.336734693877551,0.14893617021276595,0.4969604863221884
2395,3177,Next Friday (2000),Comedy,['Comedy'],6.0,3.25,0.0182370820668693,0.05927051671732522
2396,3178,"Hurricane, The (1999)",Drama,['Drama'],16.0,3.53125,0.0486322188449848,0.1717325227963526
2397,3179,Angela's Ashes (1999),Drama,['Drama'],3.0,3.3333333333333335,0.00911854103343465,0.030395136778115502
2398,3181,Titus (1999),Drama,['Drama'],6.0,3.9166666666666665,0.0182370820668693,0.07142857142857142
2399,3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary,['Documentary'],5.0,4.0,0.015197568389057751,0.060790273556231005
2400,3183,"Third Miracle, The (1999)",Drama,['Drama'],1.0,3.0,0.00303951367781155,0.00911854103343465
2401,3185,Snow Falling on Cedars (1999),Drama,['Drama'],3.0,3.3333333333333335,0.00911854103343465,0.030395136778115502
2402,3186,"Girl, Interrupted (1999)",Drama,['Drama'],28.0,3.4642857142857144,0.0851063829787234,0.2948328267477204
2403,3189,My Dog Skip (1999),Children|Drama,"['Children', 'Drama']",11.0,3.5454545454545454,0.03343465045592705,0.11854103343465044
2404,3190,Supernova (2000),Adventure|Sci-Fi|Thriller,"['Adventure', 'Sci-Fi', 'Thriller']",4.0,2.0,0.0121580547112462,0.0243161094224924
2405,3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama,['Drama'],1.0,3.0,0.00303951367781155,0.00911854103343465
2406,3194,"Way We Were, The (1973)",Drama|Romance,"['Drama', 'Romance']",4.0,3.625,0.0121580547112462,0.044072948328267476
2407,3196,Stalag 17 (1953),Drama|War,"['Drama', 'War']",9.0,3.7222222222222223,0.02735562310030395,0.10182370820668693
2408,3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller,"['Action', 'Crime', 'Romance', 'Thriller']",7.0,2.857142857142857,0.02127659574468085,0.060790273556231005
2409,3198,Papillon (1973),Crime|Drama,"['Crime', 'Drama']",14.0,3.9285714285714284,0.0425531914893617,0.16717325227963525
2410,3200,"Last Detail, The (1973)",Comedy|Drama,"['Comedy', 'Drama']",8.0,4.25,0.0243161094224924,0.1033434650455927
2411,3201,Five Easy Pieces (1970),Drama,['Drama'],8.0,4.5,0.0243161094224924,0.1094224924012158
2412,3203,Dead Calm (1989),Thriller,['Thriller'],12.0,3.1666666666666665,0.0364741641337386,0.1155015197568389
2413,3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller,"['Action', 'Mystery', 'Thriller']",8.0,3.6875,0.0243161094224924,0.08966565349544073
2414,3206,Against All Odds (1984),Romance,['Romance'],3.0,2.3333333333333335,0.00911854103343465,0.02127659574468085
2415,3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,"['Action', 'Comedy']",8.0,2.1875,0.0243161094224924,0.05319148936170213
2416,3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",42.0,3.4761904761904763,0.1276595744680851,0.4437689969604863
2417,3211,"Cry in the Dark, A (1988)",Drama,['Drama'],2.0,3.75,0.0060790273556231,0.022796352583586626
2418,3213,Batman: Mask of the Phantasm (1993),Animation|Children,"['Animation', 'Children']",13.0,4.115384615384615,0.03951367781155015,0.16261398176291791
2419,3214,American Flyers (1985),Drama,['Drama'],2.0,3.5,0.0060790273556231,0.02127659574468085
2420,3217,"Star Is Born, A (1937)",Drama,['Drama'],3.0,3.5,0.00911854103343465,0.031914893617021274
2421,3219,Pacific Heights (1990),Mystery|Thriller,"['Mystery', 'Thriller']",13.0,3.1923076923076925,0.03951367781155015,0.12613981762917933
2422,3221,"Draughtsman's Contract, The (1982)",Drama,['Drama'],5.0,3.7,0.015197568389057751,0.05623100303951368
2423,3223,"Zed & Two Noughts, A (1985)",Drama,['Drama'],2.0,3.0,0.0060790273556231,0.0182370820668693
2424,3224,Woman in the Dunes (Suna no onna) (1964),Drama,['Drama'],4.0,4.75,0.0121580547112462,0.057750759878419454
2425,3225,Down to You (2000),Comedy|Romance,"['Comedy', 'Romance']",4.0,2.0,0.0121580547112462,0.0243161094224924
2426,3230,"Odessa File, The (1974)",Thriller,['Thriller'],4.0,3.875,0.0121580547112462,0.04711246200607903
2427,3235,Where the Buffalo Roam (1980),Comedy,['Comedy'],3.0,3.6666666666666665,0.00911854103343465,0.03343465045592705
2428,3238,Eye of the Beholder (1999),Thriller,['Thriller'],6.0,1.5833333333333333,0.0182370820668693,0.028875379939209724
2429,3240,"Big Tease, The (1999)",Comedy,['Comedy'],2.0,3.25,0.0060790273556231,0.019756838905775075
2430,3241,"Cup, The (Phörpa) (1999)",Comedy,['Comedy'],2.0,4.5,0.0060790273556231,0.02735562310030395
2431,3243,Encino Man (1992),Comedy,['Comedy'],15.0,2.4,0.04559270516717325,0.1094224924012158
2432,3244,"Goodbye Girl, The (1977)",Comedy|Romance,"['Comedy', 'Romance']",12.0,3.7083333333333335,0.0364741641337386,0.135258358662614
2433,3246,Malcolm X (1992),Drama,['Drama'],15.0,4.166666666666667,0.04559270516717325,0.1899696048632219
2434,3247,Sister Act (1992),Comedy|Crime,"['Comedy', 'Crime']",36.0,3.0277777777777777,0.1094224924012158,0.331306990881459
2435,3248,Sister Act 2: Back in the Habit (1993),Comedy,['Comedy'],14.0,1.8928571428571428,0.0425531914893617,0.08054711246200608
2436,3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,"['Drama', 'Thriller']",9.0,3.111111111111111,0.02735562310030395,0.0851063829787234
2437,3250,Alive (1993),Drama,['Drama'],9.0,3.1666666666666665,0.02735562310030395,0.08662613981762918
2438,3251,Agnes of God (1985),Drama|Mystery,"['Drama', 'Mystery']",5.0,3.7,0.015197568389057751,0.05623100303951368
2439,3252,Scent of a Woman (1992),Drama,['Drama'],27.0,3.5925925925925926,0.08206686930091185,0.2948328267477204
2440,3253,Wayne's World (1992),Comedy,['Comedy'],61.0,3.4754098360655736,0.18541033434650456,0.6443768996960486
2441,3254,Wayne's World 2 (1993),Comedy,['Comedy'],27.0,3.2962962962962963,0.08206686930091185,0.270516717325228
2442,3255,"League of Their Own, A (1992)",Comedy|Drama,"['Comedy', 'Drama']",45.0,3.466666666666667,0.13677811550151975,0.47416413373860183
2443,3256,Patriot Games (1992),Action|Crime|Drama|Thriller,"['Action', 'Crime', 'Drama', 'Thriller']",31.0,3.5161290322580645,0.09422492401215805,0.331306990881459
2444,3257,"Bodyguard, The (1992)",Drama|Romance|Thriller,"['Drama', 'Romance', 'Thriller']",32.0,2.859375,0.0972644376899696,0.27811550151975684
2445,3258,Death Becomes Her (1992),Comedy|Fantasy,"['Comedy', 'Fantasy']",15.0,2.8666666666666667,0.04559270516717325,0.13069908814589665
2446,3259,Far and Away (1992),Adventure|Drama|Romance,"['Adventure', 'Drama', 'Romance']",11.0,3.1363636363636362,0.03343465045592705,0.10486322188449847
2447,3260,Howards End (1992),Drama,['Drama'],12.0,4.0,0.0364741641337386,0.1458966565349544
2448,3261,Singles (1992),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",11.0,3.1818181818181817,0.03343465045592705,0.10638297872340424
2449,3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,"['Crime', 'Drama', 'Mystery', 'Thriller']",11.0,3.409090909090909,0.03343465045592705,0.11398176291793312
